Paper_ID,Raw_Citations,Semantic_Score,Impact_Multiplier
efc9317e44910a0fe40ed025bf371c01c198c785,1.0,1.0,1.0
174f5a201afffc6ba00192c088e2f7465ccfca5e,1.0,1.0,1.0
1ba55fe9e4dfd254eeec830260ee384606f19b46,1.0,1.0,1.0
fd319ce6656eb0ca2afa9c79aa18ccdc7a6a80dd,1.0,1.0,1.0
2ef047e276ddb3a5322acff99efa97d11567aeb8,1.0,1.0,1.0
13e7c7afe08818e844d03aaddf1dc4ff7c9b2921,1.0,1.0,1.0
9f23f23aec1fdcfedaf211dd9985eb472bc6fc8b,1.0,1.0,1.0
fca2f3336ed5280b38a41e706fe6baa46f4b0af5,1.0,1.0,1.0
68edaf910ba77bb719ec9f0425785e881cd309c4,1.0,1.0,1.0
54dc35dc6742a8128b93b204d3357e6bcb60a588,1.0,1.0,1.0
102fc78aa47e63b8f648b2b4e0edc2939a377f99,1.0,1.0,1.0
70c1f7e0656bfc7b6847e6cf16136a7a57226926,1.0,1.0,1.0
cdf4006ec4bc0e60faadff122140bf3b14ddcc3c,1.0,1.0,1.0
8da6c356965871df9ee457e6b0efe93b7b3c20a9,1.0,1.0,1.0
93f237179c4524e315c3f03a717767f113f97ea6,1.0,1.0,1.0
4f063779f013bbb2cfd61af3d29aab7ee09c9ec5,1.0,1.0,1.0
e28ae10f0b26e9cdef9257849693b0e22eeb478d,1.0,1.0,1.0
4dabd6182ce2681c758f654561d351739e8df7bf,1.0,1.0,1.0
f7ac9e88fb0659d5cd5a03ad1c1ab967eb9b615f,1.0,1.0,1.0
565d21b495978ca15b34ec220c38ca83375ab786,1.0,1.0,1.0
2719a80413e4727fdee7edcc54f3a9060beb67a9,1.0,1.0,1.0
1427fc2aace877b91e43aefd1fe0b2a19b01d78b,1.0,1.0,1.0
327759fc1bdc353504313f126aa4cfd826faa5f1,1.0,1.0,1.0
d2867c55b8236673acd8fb3ddc43b5891a67bdb7,1.0,1.0,1.0
bbd008307470cbf651e37f03fc803c789fc3c35f,1.0,1.0,1.0
bea62112279a43963444c6633834646e7b617b6f,1.0,1.0,1.0
d8e7e2c6da5f32d0ab1ae8447c0bb13c5d274845,1.0,1.0,1.0
864d4748deca22c7a11aebabc34306ba53573529,1.0,1.0,1.0
5962491a423c6d848a625c3b429385b200d6597c,1.0,1.0,1.0
6a445054e110c908d3c4bd873b29bc42372bbe61,1.0,1.0,1.0
886d7783ad54a9d5d67c286112a84b7d0f81dc74,1.0,1.0,1.0
113265cf86b32ec2085ec7107ca0011366668c38,1.0,1.0,1.0
6ba3505978740647cef34a76d621762eda447b4b,1.0,1.0,1.0
a2ef0c50ddb0570801a6c9560246c2ff48f42bb9,1.0,1.0,1.0
9b17573ecb732d5b6f42b113ae7241af2a296d50,1.0,1.0,1.0
83cc7ea133f3640d374f542cb1c17b4abdd50acb,1.0,1.0,1.0
deba826f34d547021235e8926a78688a76e9e5ce,1.0,1.0,1.0
c9b5f59f37640f5f51b5364390246037ad2bb714,1.0,1.0,1.0
076830ad7af10928ea050ae9ca0cdeb00fd80d04,1.0,1.0,1.0
c7fce64f5b290d13174cf3f05d1d3b65f0275924,1.0,1.0,1.0
1e8c2358b07f2d9718576b67a99c06dc9738c44d,1.0,1.0,1.0
2abef0d4c69c6847bf0b6e1ed525e07d03adcdca,1.0,1.0,1.0
00ce8ac02f4b5a71bf2526353bed3d61d8aa004b,1.0,1.0,1.0
ace1539a856e03b9512bb296796a50ac3ed15336,1.0,1.0,1.0
4ace04bebfcfbbb7d0872382dde42f3dfc85cf1f,1.0,1.0,1.0
307f56286616539a1878b107a1f8cf135ec797ed,1.0,1.0,1.0
14020f728d2f0dbc23a59138d7d6d6b1d893bf70,1.0,1.0,1.0
6f0040f6efdf1d21353356d4d2cc198f6434b013,1.0,1.0,1.0
a1d4dbb2e6de1be785c1687115ab3b81e89fddf7,1.0,1.0,1.0
3e88b83a0e0a8c197c5b3b047c01c222b47518bb,1.0,1.0,1.0
6ea7fe1fac4675c24bc51230980f2f767d27592a,1.0,1.0,1.0
c7e5df30cf9219130d9f837da523edabd3256ccf,1.0,1.0,1.0
2fe44d3290cb33042cffe686e671a9456e04d3dc,1.0,1.0,1.0
b96b37c30afdd0feac9e936216d768a6b2fcf68c,1.0,1.0,1.0
661d7549abc58fb8daafe25552e5693fc5a6d3be,1.0,1.0,1.0
d1296fc12e4cc4dbb864ab572680e87c70f8e053,1.0,1.0,1.0
adfc7a1fa9984a72565d8dacbdc0754a0ab5e617,1.0,1.0,1.0
f80ec5d8da5340ca582fe5e9dabb73b9f11094c0,1.0,1.0,1.0
0ce8e68bcfa8477fcc84a637dd3785781653ccb8,1.0,1.0,1.0
94efad19e89681c1e4b7ebf03f9f52ebc3e4614f,1.0,1.0,1.0
7b2c7255f78af4d5744cbe53e5e402fe47c18b18,1.0,1.0,1.0
05a9b62ef21962938a909b76a006099242aae03d,1.0,1.0,1.0
27b7b40057a661888d1e668f0c74b44da5e48f61,1.0,1.0,1.0
266a26d7b56aea0331e4217a9cbc0a62f586e6ea,1.0,1.0,1.0
191867e9f9a97c584d9519c1017417c6dace68e4,1.0,1.0,1.0
f28a4ba7707d230cbb161212e42c85c4c55c14af,1.0,1.0,1.0
800b1e2a0cb00971efa70d76432b3d7abe0c2262,1.0,1.0,1.0
e216972de5b5114f2241a4f23bede5d26fb9b240,1.0,1.0,1.0
f15ed87f3f72cecfd0d6519f6bf27ad9fdd7b03b,1.0,1.0,1.0
d62d10f41febbb8be791d652c693d0b7ab2e1f3b,1.0,1.0,1.0
72c5b978fce658682da69f5bc37db0db2fb9bad5,1.0,1.0,1.0
0cb7ab45e20033520a7e8fb7dc154dc171891956,1.0,1.0,1.0
c78ba4ba65361d2a4b46f10dbc86a0c5ffeb7044,1.0,1.0,1.0
dcd81858dc5872a7e5a3ef80ee73e4bd48a359ff,1.0,1.0,1.0
dfec6131f05a5f1e78c5f2311b050c6f1c006eec,1.0,1.0,1.0
e7189562a98457ed5e2c1c142e8ec295084cf74c,1.0,1.0,1.0
e63a2453bb2e3f722780065b49a2f7a28cf0f9dd,1.0,1.0,1.0
f9aeb36115c60d7b94d2f162b44d95421333768d,1.0,1.0,1.0
3016e4df056e7e0f73d8a39bd0464702a4cfdfe3,1.0,1.0,1.0
91b640624fd9a480f9654669f035766294fe8641,1.0,1.0,1.0
a3aae0bd8eae53232520da2fb52fb50c425eb453,1.0,1.0,1.0
b1075332514e2cf36457287c9ab4d5220690e1cd,1.0,1.0,1.0
1faf1e62af3c1fe5fd843575ed4daba419177075,1.0,1.0,1.0
8ddccd8e9a7c8ae0fe4bfef82dd9424d520ab661,1.0,1.0,1.0
fddef7adfdfaca355c45a6d079095d4f38df6629,1.0,1.0,1.0
1f05e03a04d34cb28c931773c3dde824348df03b,1.0,1.0,1.0
31147c5f9a5d1d3127e950ba0dad296c1688bdc5,1.0,1.0,1.0
375fc4f577d8b22f2dee88b105b7fe3c25e2010f,1.0,1.0,1.0
fb8d854c5e59eda39a435424e2dd8218fe947083,1.0,1.0,1.0
0ce99a2d93ee76028eddfe49b7ebbc5ffeaf3bad,1.0,1.0,1.0
2779c7bc91bbe1a7cd1f3468557c396ac0970813,1.0,1.0,1.0
65ec2b4a0c28c7d1efb03d7f954eaee6285cc589,1.0,1.0,1.0
36c8d5ac4ad66c67926311d03cfc7413bb299623,1.0,1.0,1.0
8db70b7399d683c9a28d9bc9e797c917f2c8b8a2,1.0,1.0,1.0
51e30f7b99622599ded1bfe5f8e22b0f078bcf9a,1.0,1.0,1.0
a9ef2995e8e1bd57a74343073219364811c2ace0,1.0,1.0,1.0
9a91afb1411afb66848c1a4c9deb06fbf6344597,1.0,1.0,1.0
a6d776b63c363a771e2bfcd74122168371419927,1.0,1.0,1.0
76906b57e60b1ae19a4e70625fa8ee2ca60bdcef,1.0,1.0,1.0
0ca6d0d37256378d2bb68e1350d0f3e95844f76c,1.0,1.0,1.0
1d802bf1dbad5e2eeba97982a53a3504b41d9e71,1.0,1.0,1.0
cc97c2acf54c9464b3050740fe2959c373e6af25,1.0,1.0,1.0
91e5bdf33f580f75a75b70d08ba4e1715fd44a85,1.0,1.0,1.0
29ee9bfca7e49df36cf3e76c6054948901da9370,1.0,1.0,1.0
4dc1e9b00b4cc8147c564e179da8a15d5f42c4e4,1.0,1.0,1.0
3c7bca9bea5cdc3e5c0006a4135da0c27412f819,1.0,1.0,1.0
30ee4210a90728acec437b9c0f6f66b57f34d903,1.0,1.0,1.0
25cdae0665cd1f0585f4578c8b00d2a89a74ba65,1.0,1.0,1.0
98c47afb110c1b5548232c3283d6e83fe014fc27,1.0,1.0,1.0
20d4ed833371beac61aa8653fe96e323418b9b7b,1.0,1.0,1.0
bd3526f5d8fb0c4b50df8652bccda01b43983ccc,1.0,1.0,1.0
9f5c8a55838837c5444f892dd6a7e9b5a2a70dbc,1.0,1.0,1.0
339a0dc0ac682340e050db672aacdf56e675b418,1.0,1.0,1.0
b642b96cd16b36a69071c24c7d2b4cffcfa9322a,1.0,1.0,1.0
805208c61377f04e674274038c0b2813f950e24c,1.0,1.0,1.0
95e7cdb5a292679c51b115f623e2dae9548c3084,1.0,1.0,1.0
9ada1a7075f54654b2477e4974f6b50f2b8bf96a,1.0,1.0,1.0
d188348a933fe553554fc7b27eb4780e472e9391,1.0,1.0,1.0
30ee1475c50e6043ae21608906d0f0c67756029c,1.0,1.0,1.0
8a23052c3e2e3f3ad0ed2b854e326162f9f17c0a,1.0,1.0,1.0
a83576c150bfb8491b251b04c3cdb6f16ba70c49,1.0,1.0,1.0
27acf1ea124a2e727ee60dbe37f983c25c82c1e6,1.0,1.0,1.0
4f97bfe016c1c6e1661f774fac8232728db3d1b6,1.0,1.0,1.0
e44460f1b0838fe085a6a76fc34afda8043b8eee,1.0,1.0,1.0
846c55bbc11942fdda61f841697460fd39e5485a,1.0,1.0,1.0
273f08270b5a9a331ffae94e3dde56b6fcee4d96,1.0,1.0,1.0
61966ab5e147c9566f8b0700b449b8fce09db91a,1.0,1.0,1.0
1f587612e7aa02363adbb5c02b48de2cd8bf619b,1.0,1.0,1.0
67b2e44987dcd1e38349c7889116ae4a5a2706d4,1.0,1.0,1.0
cd97d8b955ff16523c7150eeb3946ade996425c7,1.0,1.0,1.0
de290c66d4b877d6db640da102fa30f3bec7e4e8,1.0,1.0,1.0
6ad5ce59d58109cda00bcffcf333cfb7f531093b,1.0,1.0,1.0
37971b42d771d3cfd0efcbf81172464f8fd07ec3,1.0,1.0,1.0
cc0df6c7065ea488f97ccb0cacd22f2617ba666e,1.0,1.0,1.0
92732a39e6d8e88d0a6d6cbd0138df270324e9ed,1.0,1.0,1.0
b0b5c62518d18d4f2a196e683e45f8be81dbb56c,1.0,1.0,1.0
6e10d65fc0b68a7018c1813fd92efcef6ae5d233,1.0,1.0,1.0
c52658d590b4237a3c32ce37ef138d9a1e26ae8d,1.0,1.0,1.0
1835df49afef4f71cafb7b8966e91ee9e13a6ed9,1.0,1.0,1.0
c9325781a4474bd3cc8b2af8d4c3c1618b5dcc57,1.0,1.0,1.0
f84de77a827116e630c017af8c5bf40e954185f1,1.0,1.0,1.0
b1e812f54dc615cf1d757f542c3a100356b64653,1.0,1.0,1.0
de4022ab320a46c602dcaca4070e13dd13f4325c,1.0,1.0,1.0
bc043ebb90992e6a583c3071266b163376a27067,1.0,1.0,1.0
a74dee81c56d4938ce6f8a70543a0fa7c39dcf2a,1.0,1.0,1.0
752d87a228a5fb2b9a362191dc3463ce416ee7ab,1.0,1.0,1.0
fdeb5957430d2ccc2370999898aa49d0c4af7a7a,1.0,1.0,1.0
dac5f77589174e472f5215ee52389b0176387ae3,1.0,1.0,1.0
1e68bc018157a323cba632c8900a0a2abc2559d4,1.0,1.0,1.0
5cd93e5c5f1061ec925ea72784c13c9becad8bd7,1.0,1.0,1.0
25927315cc01fd74c6586b7946117e8cc8484866,1.0,1.0,1.0
1b176729cc3c44cbb13061c714e5cfd9b9ad9d69,1.0,1.0,1.0
f657ef9206da3171b9f3cc7f7ca920a560a732ba,1.0,1.0,1.0
10aa0fd041168687e0a22b4e77d7623cf447b15e,1.0,1.0,1.0
dc3214b719c49e4d5dccbe450c51d2ce57ae23aa,1.0,1.0,1.0
2b4db8bbc083968b80bc9db6edb607d751d75a9f,1.0,1.0,1.0
19128eb417bd9f7140dc56476227c9f911100f05,1.0,1.0,1.0
51eb13092fed4c7c05ac383fe03c0f8a25ba7f38,1.0,1.0,1.0
859b90e41739b7cbe10b03df3c1e12beb78fe136,1.0,1.0,1.0
ae6826deac785e06a382c031f78f30d0f7063c7f,1.0,1.0,1.0
ada6e530d96553d702cbdcc0645e10d2f61dbfef,1.0,1.0,1.0
b63ecf6d1f812fdddeece925008cafcdbd767d5f,1.0,1.0,1.0
2cc6a84f9fc3fe188915947bd61d29988320f644,1.0,1.0,1.0
266743f402c527d5c57258c47cb41f16481e924c,1.0,1.0,1.0
ee4641a4410ad7fedd60b0db5a5649f30d82fd73,1.0,1.0,1.0
448f6f2745ef445ded356531d37d8032f3558992,1.0,1.0,1.0
aecf6c18045c95652607bf03de5156d3beb19537,1.0,1.0,1.0
b14528e63d32f53f777b9f2a754fb9531f250eae,1.0,1.0,1.0
d6b62cb1a5646d76dc0dd5ae214e16c00a7ca34d,1.0,1.0,1.0
4d918984370ce5e3447d9dbc467de5d050023b4c,1.0,1.0,1.0
af63fdc3ee045f5987ccb8e7f55abe0747808b2e,1.0,1.0,1.0
eb49129647aaf8ea67a576cd9005956d48600fec,1.0,1.0,1.0
4ee7aca8ef4ee9aae1b17e2883f0c38bac8f0ef9,1.0,1.0,1.0
26d70e3290ee1b974cc22bd9024c0ab3a2f587f0,1.0,1.0,1.0
ca3813f1b61cf0c8ce7714916c0e27d489955cc9,1.0,1.0,1.0
e535c467941c744b9f4023cd5cd31270eb26ebfc,1.0,1.0,1.0
c9bc98d26b418a2e504b4c600fa1a4e973c7da9a,1.0,1.0,1.0
d70acb645ef074381d14bd23e0ce8861a84fc4f4,1.0,1.0,1.0
eb2cba7b61c595c22b33381ef3ee851e2018d373,1.0,1.0,1.0
5e3de8224e27a26a64392187865306ef297b16b6,1.0,1.0,1.0
cdb1637b92f56a2e893609ea24d74a738d38707e,1.0,1.0,1.0
1b930af457f9a29a23626da2993afa54332013c0,1.0,1.0,1.0
0fc52f457b5a5382cbd27543b73ba3e2bd64bb3e,1.0,1.0,1.0
cbda0de265ac942d74b84a0cf2098172ddbf2c91,1.0,1.0,1.0
6f1911b3b3b638d9f779421502342efe9bab701b,1.0,1.0,1.0
eeb8e19cfce076ef3812aa321adee8ac46d575a0,1.0,1.0,1.0
bb9f1a313c87df20475706bfe00280f75ae8ca0c,1.0,1.0,1.0
a8d4a109c10ce9b744725df3db206621d4e426ee,1.0,1.0,1.0
610761e0e74a6c717d55ad2bbff877370b7222fc,1.0,1.0,1.0
35e2f446f48838fc036f376e5ff15e1835d9b596,1.0,1.0,1.0
07a1930213c8c38eb0db186778a6ca67fc6ce4af,1.0,1.0,1.0
ca5d3506f529e61ff196d39588d90c39adb76d22,1.0,1.0,1.0
10758bad45d459973ea42a807b004f4fa73dc973,1.0,1.0,1.0
71660e5b19a2f6db59d3d756ebfa565eb6b7b764,1.0,1.0,1.0
ef152bc9d5cbcc65cda61545aaafc3610dce3585,1.0,1.0,1.0
22699ffcc2d091f53dea61d5193424f538459e0a,1.0,1.0,1.0
e84c47bfe8019c363e9280f3a85d6812556835ac,1.0,1.0,1.0
09bf17ddfe171a775fc04e2a363729a758b1ebd9,1.0,1.0,1.0
937c576f7b39a53908d8c646983ddd2bda94a321,1.0,1.0,1.0
af17c4d43033be816d0be0b8f434b3d6d58463ab,1.0,1.0,1.0
6018384f01c962198eb15d32240ccb8ae7fcc5a8,1.0,1.0,1.0
26b01c385ec5b792536daf00b5e536ff14c3f011,1.0,1.0,1.0
f012db30c7dea916345edd9a225c2ec3688cc1be,1.0,1.0,1.0
3f034fe22846e397e05a00bbf4506c0ac2e5644e,1.0,1.0,1.0
9cf1e4ff7c7800dbb701cd84ccb4f4e6ce06f2a2,1.0,1.0,1.0
193d18a4ebfcce5a7da26b7722dc4258f0691012,1.0,1.0,1.0
49fe8116a6bc5c8409efa1fa1d30f4897427b9af,1.0,1.0,1.0
02515f3d687303c516d136b326540e3d6de05ed7,1.0,1.0,1.0
8fcf68502233c7cbf2360f126781fd14b54d265a,1.0,1.0,1.0
834dbec0940e50953f9d66b0f3fafa526a7224df,1.0,1.0,1.0
d5264c2174dfea7ae3e4f95a39b401c209389e2a,1.0,1.0,1.0
f275c61b11b634a2ebee02fab7e172282ea10959,1.0,1.0,1.0
b8ad5c32ba88acbf152c1438654afe11c371c276,1.0,1.0,1.0
79a928769af7c9b1e2dba81a1eb0247ed34faf55,1.0,1.0,1.0
1468118f43f89938d8e78a9e5e519bda099ea887,1.0,1.0,1.0
f105c882d42932cdd4b9eba1db9f66ab76c4774c,1.0,1.0,1.0
634d4db08b04ca57cb19848df749ee7e8aec3db4,1.0,1.0,1.0
9503f4014ffce41b9657651009403bb0c06f05b1,1.0,1.0,1.0
09aeb344a62b1b6f8b0908da2b392e7624668171,1.0,1.0,1.0
43237b07909dd232fe37e4649d342545f8830349,1.0,1.0,1.0
2aa72b69b444808c7537f57fae6e711a6726595c,1.0,1.0,1.0
ccba2c8d3d2a8f4b4e90ba0db593ee7c1bc76731,1.0,1.0,1.0
d144561f7e1c3b2adf4e3a543f66d061e814cdc7,1.0,1.0,1.0
e6df377742748d6c5d98d0caced4cb37db9dd768,1.0,1.0,1.0
19a47a8e69c3f6b0f532c1ab00860ebdeccb45b9,1.0,1.0,1.0
1b44e96b17dbb934364aba51e2ae7dabe7999534,1.0,1.0,1.0
11ed72658bf020001f24031d5b5dd313f5168029,1.0,1.0,1.0
320fef4938c334ecde1c51798cbc5ecf56a4172f,1.0,1.0,1.0
272af35fe6b99d2fc40ae23b6aef400b667fb8c5,1.0,1.0,1.0
86b7d222ddc6559a170d71e8be9470428035e81e,1.0,1.0,1.0
30aafba2f8923ca09776e44dce592a49933d56e7,1.0,1.0,1.0
462348d3aad36eb6174408d822624eeaa241d1c0,1.0,1.0,1.0
63e258a0588bfbcd82cef228ad619c65c3c97eb7,1.0,1.0,1.0
5d7a200add62fc9f48898025bc8d798f184cd509,1.0,1.0,1.0
f066ff28aa558fa0266f214c9586f91cca271fd0,1.0,1.0,1.0
b87dc0d3b3572ead969e5691c79f022125440fcd,1.0,1.0,1.0
80e9529636ebd97028ab60ddee7ce91bed433547,1.0,1.0,1.0
cfe75074057a495c35e6f5b6ec99c3797c65ce8d,1.0,1.0,1.0
4bb5a948d5265217b6baba55820b78427b3031f4,1.0,1.0,1.0
7a293e2e0aa90a7210c29355d1fc98b80317229c,1.0,1.0,1.0
bd4c548a61dc490bdc7e4c1a5c49bec87586e5d0,1.0,1.0,1.0
21ff60da9f24acf1a426761e35c897cc73e0401f,1.0,1.0,1.0
85882adebc1c8e635d40259e9fe540f2cd5a0bed,1.0,1.0,1.0
a563aac4a9f97ca6424b89c6ce534094263ca911,1.0,1.0,1.0
71be0d1a3a8559a2f2724688cc06194840fdfaba,1.0,1.0,1.0
5ac7acc8b972ef64be1227e1d51252ab2ec47701,1.0,1.0,1.0
22d02a0469d7c42a7050e24472d11185048aeff1,1.0,1.0,1.0
2f3e26e993c38d346b279a043e05dfc140edf561,1.0,1.0,1.0
5711987ebca8fb774d412f6841696fd0d75e3329,1.0,1.0,1.0
fc07799f1fb1db2a00f7d05d42d93e387a3a7346,1.0,1.0,1.0
bd657e005f384849ca6b918f6e61fb0d3a2738ce,1.0,1.0,1.0
59f390cb8aafb51215659d9e81fe1637f92070e1,1.0,1.0,1.0
ade464e7149f95aa628a43ec6ca86f4ec14f0694,1.0,1.0,1.0
99d3c3b66d65dc2a7e6972a0b6a53f60e71eead2,1.0,1.0,1.0
7fc5bdd1248a6cddca1a52c32f33ee9adfcfae26,1.0,1.0,1.0
0d75d3b048f27fe740dc045d08a83b7717fbe920,1.0,1.0,1.0
cfe300047d7975f7cb3c642e173d9019d0353541,1.0,1.0,1.0
866268b9af08727566b9164c262160f1b6d4d1bf,1.0,1.0,1.0
f121cec18c235fde0669c8d6d3a806266acc1bba,1.0,1.0,1.0
005a473a7d50814813dfc4cbf86c8ad1444e3fc3,1.0,1.0,1.0
9e176d52984b9a88fa28b78453ee4bbe5a02d5ec,1.0,1.0,1.0
713946316d4c6a8011c84e6e0f7ab8bb6a1dfd91,1.0,1.0,1.0
96723110f8a734379bee0c870629092b9371c37d,1.0,1.0,1.0
a3a813bd9033d9da7b64a83af73283b7129ca18e,1.0,1.0,1.0
f1bf860e3d8a17fb2d7b28af801c8e6bea441e39,1.0,1.0,1.0
29ab3e4228c5deaab49209006a761f77b64feaaf,1.0,1.0,1.0
9835c225c87e5a8bb5e98e497985ce9134065481,1.0,1.0,1.0
fea55dfe7b549d21043f0d893d2039e160e975c6,1.0,1.0,1.0
45a5b5b6883064ab16de2f0e424ed83fceedf2b8,1.0,1.0,1.0
744e757a2ceb28e93e3db0b1e02a021b3e241077,1.0,1.0,1.0
4e6a17fb8d7a3cada601d942e22eb5da6d01adbd,1.0,1.0,1.0
d91f4ce0487619e1ff3f30facd959e2530bde365,1.0,1.0,1.0
4fb0ebdfe25b15c4bc42d81b1338cfdb9f2469be,1.0,1.0,1.0
e7b139d78c756155ac0937e8020d6004b60c6f9d,1.0,1.0,1.0
91cdbe014cd36d22b67786960d56a45c318d976a,1.0,1.0,1.0
8cd504093b651fd4e1ee5cc5695bc607289314b3,1.0,1.0,1.0
5142ce7b4f63cb4a956fbb52a07349210dd64cf6,1.0,1.0,1.0
76c0938342fb70d3111c443f5dedac3278efccef,1.0,1.0,1.0
425838cbccdf934d592f915ef749d98726daeef1,1.0,1.0,1.0
2019c7409c9822f4b1c36fea4473118f35ff4cb7,1.0,1.0,1.0
79b28dd860cd31eb5b098ec72bf065c70ca559d9,1.0,1.0,1.0
83ddc9fbeb069be835983e88ca033110ed5418b5,1.0,1.0,1.0
494e8b0395c033db0ec756c3ab1d66108fdf5adf,1.0,1.0,1.0
0da4a90c139164532691e314425354c2a80a9578,1.0,1.0,1.0
500ac9f017ebe3886fc573ecd7b2d16d72f3cd29,1.0,1.0,1.0
ef00264a745c3fc01019f8483502fcec7986e0c6,1.0,1.0,1.0
897e5591e660d41f9e4df8df99103d92b6fd6508,1.0,1.0,1.0
c5e3a8394b240169dbfaac49eec6b76b5ce2a4b9,1.0,1.0,1.0
1dfe9a05cbfcf48364fe53f84795ef2b06357c73,1.0,1.0,1.0
1dad631d5dee0a121a8320becb30e5c5dd24e16c,1.0,1.0,1.0
72cfcbaf296d0b887847c0d22eee4ea015ed3c20,1.0,1.0,1.0
ea4417963e297526910f89bde598a92583ec1969,1.0,1.0,1.0
822d893bc364223159884c77225e2aec6f42b5e8,1.0,1.0,1.0
3901e74e570d758f8d4431e1b9507102bef173fe,1.0,1.0,1.0
82fdcd159acec2029a3168d22546ebd684c83a4c,1.0,1.0,1.0
705be404cc29f8bc30fbfc45f5ff79657a037b90,1.0,1.0,1.0
5c6e1299d0b4645b1d6dd6a9db59ca725128226b,1.0,1.0,1.0
a0b3d0f8ee97e24085f7cd0849f857b451704fb8,1.0,1.0,1.0
62d0a9a77ec3056185d85e8f0cc04b07b72981fc,1.0,1.0,1.0
1e2ad6ed68782079b43531623ef7914db5accad8,1.0,1.0,1.0
033e3fe75da26d8d3dd3cb0f99640181655e6746,1.0,1.0,1.0
4feb0f5510707d867363861379a12c01e7ac9181,1.0,1.0,1.0
904982897704e4f7da459f4f57f2ae2d189fc198,1.0,1.0,1.0
7f8cc06f8b9b184bbe667f41cdb5f51dea5836b6,1.0,1.0,1.0
dd8f4f7e0817631ce27599150b90a66691936052,1.0,1.0,1.0
07a249b5f48113f232162e2b0e7baccc53e4511b,1.0,1.0,1.0
bc93349c6b16c1a27f8531d35aabedac62f72e0e,1.0,1.0,1.0
35c96b1cf334a61ec9c81b7ee0b71f06bcc87d60,1.0,1.0,1.0
f682815858b2237503414de5848242e6cee99892,1.0,1.0,1.0
e531b9821e39c1e1aa2df1641774ba31af736913,1.0,1.0,1.0
833bba2167563b8b083480009caeaa24dc4f507a,1.0,1.0,1.0
77b73b12bdc2a43491d7b1f17d882df420813e7b,1.0,1.0,1.0
70562525f30013e54641b3e4f98716f7b615d77f,1.0,1.0,1.0
4606f2d729985f1bcb49b88994043eee6b10241c,1.0,1.0,1.0
445772fb03b657692fb285764e94463a436ff87b,1.0,1.0,1.0
129cb5a91a0ac0119fd08fc4fd91b604f3b4875c,1.0,1.0,1.0
274a773a7ed231ab0400b231003dcadb400231a7,1.0,1.0,1.0
c2e59f17807e2c8a6562ba169bf981b375b1312b,1.0,1.0,1.0
14731aaa113d30bc5e37bee4af8e5f6462ce5f19,1.0,1.0,1.0
c5e2dfb49736a002cc60bb235f187402197c62df,1.0,1.0,1.0
e534f2caa4207899af221c6804ccd4759dd1d66f,1.0,1.0,1.0
8627f9a24557be6d72d32ce927becd0dd8deeb4d,1.0,1.0,1.0
1be2b5ee291d5ddff0e3a0c92ecc5370c2224844,1.0,1.0,1.0
f9bca7f18bd31ec6aa4535f89dcede1aee7b6614,1.0,1.0,1.0
ea70d629ed0d5cb5ad83db3250514fccdb4f2600,1.0,1.0,1.0
7aa6cb7dce4dc601ce5f6d657ed889a4a4b39879,1.0,1.0,1.0
e6f6fdef07ca7e5a96e0c7d8619bb9171e9eb60a,1.0,1.0,1.0
5a65b3062aeb246577af6965922f15ade93ffe44,1.0,1.0,1.0
66146e787d57649c0336179be9386637311a0022,1.0,1.0,1.0
a630d74b6376217a1e51f6c3f22c781bb04c3ce1,1.0,1.0,1.0
4da9dc98c630fb2d09fcee4d6e22e7ea9fc1c1bc,1.0,1.0,1.0
197e3a315c57c9278876d95b7e522700aa112886,1.0,1.0,1.0
55bea487827c28aaaf713017c499e4f33aed62fd,1.0,1.0,1.0
cece5b93ccbda8dcb7219638d7828881d33f1643,1.0,1.0,1.0
b472f6d1e041ad58f882929152d3add7a598e483,1.0,1.0,1.0
c4b42cfe72b42376076e04505b8818fa307f63cc,1.0,1.0,1.0
ec4834b7ee22ba5045c6e2f1054b0eb6bf5f75dd,1.0,1.0,1.0
ec48ab15898bd491f1e8fdd20ffc833ab1400e07,1.0,1.0,1.0
933ce0700993ade9e3411b1b68d3f061e16c520d,1.0,1.0,1.0
1114a38e6d211effb52f07cd9ce3cd54906d3583,1.0,1.0,1.0
4a76cdbb659999180d3f5295d6c619339cc507ee,1.0,1.0,1.0
6de4467f37a548ab9952292913685b43fcc42785,1.0,1.0,1.0
5acd2a40f72024f9e0ee899e78639a924f816128,1.0,1.0,1.0
4bffff8b8259c5cf98018b1f8483af1d06c114cc,1.0,1.0,1.0
b5521bb1e6c2b159032898be8d501fd6321c71cb,1.0,1.0,1.0
be21676984f98a4e8dc89355c55d8b7c3cd8f694,1.0,1.0,1.0
27043251f891dd7a9923f0ff7caf9002a6ac9219,1.0,1.0,1.0
697fdb7fa9bed25e8fcb498b501697597f409cc7,1.0,1.0,1.0
b4f2e813b58a677ab58a9357fa93bf229a690475,1.0,1.0,1.0
4f4a5fd044d519881eeffdc28a6badca25b41503,1.0,1.0,1.0
f051de3d224fc395afe77e07d47096ab0dd9ea2f,1.0,1.0,1.0
61312711a933c3123e70f729481403e692ef022c,1.0,1.0,1.0
25d825fdf92313482a94d752e1015979c7f4b35c,1.0,1.0,1.0
c4758f34ed2f5dcbeea5a34f5bde438e5c0d7da2,1.0,1.0,1.0
05389b91388a68731b74a0615477352cc3c63dd8,1.0,1.0,1.0
b5f1b61a09eb95180ec02d76d3df1bd767247870,1.0,1.0,1.0
